asin,title,price,original_price,discount,rating,reviews_count,image_url,url,prime,delivery,sponsored
B08FDBZ2VG,Amazon Brand - Solimo Back Cover for OnePlus Nord (Silicone | Transparent),129.0,399.0,68,4.0,1234,https://m.media-amazon.com/images/I/61Yfkix4K8L._AC_UY218_.jpg,https://www.amazon.in/Amazon-Brand-Shockproof-Cushioned-Transparent/dp/B08FDBZ2VG/ref=sr_1_48?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.6ATvrKBher5Gb6JVTCoQnQMSXgmcqK3gwO81UadpDKLh5zctcxapjnT8TmgDGKC1grgBwkIsjGZ3CxxN7lYf-KFsgXBA5E5WqQG7Q1ILODTeL9eubKAhataxOB3YjaYegtAN4xFpiAecDyf2fBS9AKqsRuckD6NvTih-H5ZVwMCDWfm9eAwuTsn7cB5Sb8oWRZU8n0VDjq4F2aczl0zurd5NtkAsK9k_JV_67n8XtEI.DTtNrE1oaJQQ5GW8RLpDkSQ2Fx6pukyF5Gx3G8w9fWE&dib_tag=se&keywords=mobile+back+cover&qid=1741417129&sprefix=mobile+back+cover%2Caps%2C256&sr=8-48&xpid=MRsRi1WTN-hc0,False,,False
B0DPMMJR1F,Outlouders Bumper Case for Samsung Galaxy M15 / F15 / M15 5G Prime Edition | Full Camera Protection | TPU Soft Flexible Shockproof Back Cover (Grey),249.0,999.0,75,4.5,2,https://m.media-amazon.com/images/I/61-ze3sR+iL._AC_UY218_.jpg,https://www.amazon.in/Outlouders-Samsung-Protection-Flexible-Shockproof/dp/B0DPMMJR1F/ref=sr_1_49?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.6ATvrKBher5Gb6JVTCoQnQMSXgmcqK3gwO81UadpDKLh5zctcxapjnT8TmgDGKC1grgBwkIsjGZ3CxxN7lYf-KFsgXBA5E5WqQG7Q1ILODTeL9eubKAhataxOB3YjaYegtAN4xFpiAecDyf2fBS9AKqsRuckD6NvTih-H5ZVwMCDWfm9eAwuTsn7cB5Sb8oWRZU8n0VDjq4F2aczl0zurd5NtkAsK9k_JV_67n8XtEI.DTtNrE1oaJQQ5GW8RLpDkSQ2Fx6pukyF5Gx3G8w9fWE&dib_tag=se&keywords=mobile+back+cover&qid=1741417129&sprefix=mobile+back+cover%2Caps%2C256&sr=8-49&xpid=MRsRi1WTN-hc0,False,,False
B0CC6C581M,TheGiftKart Luxurious Golden-Plated Back Cover Case for Samsung Galaxy M34 5G / F34 5G | Raised Lips for Camera & Screen Protection | Shockproof Design Back Cover for Samsung M34 5G / F34 5G (Black),299.0,999.0,70,4.1,394,https://m.media-amazon.com/images/I/51MFRjMgVBL._AC_UY218_.jpg,https://www.amazon.in/TheGiftKart-Luxurious-Golden-Plated-Protection-Shockproof/dp/B0CC6C581M/ref=sr_1_50?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.6ATvrKBher5Gb6JVTCoQnQMSXgmcqK3gwO81UadpDKLh5zctcxapjnT8TmgDGKC1grgBwkIsjGZ3CxxN7lYf-KFsgXBA5E5WqQG7Q1ILODTeL9eubKAhataxOB3YjaYegtAN4xFpiAecDyf2fBS9AKqsRuckD6NvTih-H5ZVwMCDWfm9eAwuTsn7cB5Sb8oWRZU8n0VDjq4F2aczl0zurd5NtkAsK9k_JV_67n8XtEI.DTtNrE1oaJQQ5GW8RLpDkSQ2Fx6pukyF5Gx3G8w9fWE&dib_tag=se&keywords=mobile+back+cover&qid=1741417129&sprefix=mobile+back+cover%2Caps%2C256&sr=8-50&xpid=MRsRi1WTN-hc0,False,,False
B0CBSNBZYT,TheGiftKart Shockproof Back Cover Case For Samsung Galaxy M34 5G/F34 5G|Raised Bumps For Camera&Screen Protection|Ultra Clear Soft Silicone Back Cover Case For Samsung M34 5G/F34 5G(Transparent),269.0,999.0,73,4.2,1073,https://m.media-amazon.com/images/I/617TTL1jVML._AC_UY218_.jpg,https://www.amazon.in/TheGiftKart-Shockproof-Protection-Silicone-Transparent/dp/B0CBSNBZYT/ref=sr_1_51?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.6ATvrKBher5Gb6JVTCoQnQMSXgmcqK3gwO81UadpDKLh5zctcxapjnT8TmgDGKC1grgBwkIsjGZ3CxxN7lYf-KFsgXBA5E5WqQG7Q1ILODTeL9eubKAhataxOB3YjaYegtAN4xFpiAecDyf2fBS9AKqsRuckD6NvTih-H5ZVwMCDWfm9eAwuTsn7cB5Sb8oWRZU8n0VDjq4F2aczl0zurd5NtkAsK9k_JV_67n8XtEI.DTtNrE1oaJQQ5GW8RLpDkSQ2Fx6pukyF5Gx3G8w9fWE&dib_tag=se&keywords=mobile+back+cover&qid=1741417129&sprefix=mobile+back+cover%2Caps%2C256&sr=8-51&xpid=MRsRi1WTN-hc0,False,,False
B0DC57TB2L,Pikkme D10 Tough Armor Bumper Case | 360 Protection Case | Sliding Camera Shield Cover & Ring Holder Stand Back Cover for Samsung Galaxy M35 5G (Black),399.0,999.0,60,4.2,54,https://m.media-amazon.com/images/I/71hlD4y7yfL._AC_UY218_.jpg,https://www.amazon.in/Pikkme-Bumper-Protection-Sliding-Samsung/dp/B0DC57TB2L/ref=sr_1_52?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.6ATvrKBher5Gb6JVTCoQnQMSXgmcqK3gwO81UadpDKLh5zctcxapjnT8TmgDGKC1grgBwkIsjGZ3CxxN7lYf-KFsgXBA5E5WqQG7Q1ILODTeL9eubKAhataxOB3YjaYegtAN4xFpiAecDyf2fBS9AKqsRuckD6NvTih-H5ZVwMCDWfm9eAwuTsn7cB5Sb8oWRZU8n0VDjq4F2aczl0zurd5NtkAsK9k_JV_67n8XtEI.DTtNrE1oaJQQ5GW8RLpDkSQ2Fx6pukyF5Gx3G8w9fWE&dib_tag=se&keywords=mobile+back+cover&qid=1741417129&sprefix=mobile+back+cover%2Caps%2C256&sr=8-52&xpid=MRsRi1WTN-hc0,False,,False
B084P5LGK4,Pikkme Flip Cover Leather Finish | Inside TPU with Card Pockets | Wallet Stand and Shock Proof | Complete Protection Flip Case for Samsung Galaxy M30s / M21 / M21 2021(Blue),199.0,999.0,80,4.1,6463,https://m.media-amazon.com/images/I/71cwa0cyt7L._AC_UY218_.jpg,,False,,True
B08KYH5X1B,Pikkme Samsung Galaxy M01 Core Flip Cover Magnetic Leather Wallet Case Shockproof TPU for Samsung Galaxy M01 Core (Blue),199.0,999.0,80,4.2,1380,https://m.media-amazon.com/images/I/61H3IDiIaSL._AC_UY218_.jpg,,False,,True
B0D7MBY7KC,PULOKA - Mobile Cover for iPhone 14 PRO - Horse Embroidery - Sleek & Stylish - Protective & Anti Scratch Phone Cover Vegan Leather Back Case - Men & Women - Santa Barbara Polo (Brown),1139.0,2599.0,56,5.0,1,https://m.media-amazon.com/images/I/81E1hAJyroL._AC_UL320_.jpg,,False,,False
B081H94ZQ4,"REALCASE PC & TPU Samsung M21 2021 Edition, M21, M30S Back Cover Case, Heavy Duty Dual Layer Hybrid Shock Proof Armor Defender Ring Case Back Cover For Samsung M21 2021 Edition, M21, M30S (Black)",425.0,1499.0,72,4.2,95,https://m.media-amazon.com/images/I/61K9k6AQiiL._AC_UL320_.jpg,,False,,False
B0BQJBY8GT,UNIGEN Back Case Cover for iPhone 14 Pro Clear Acrylic Hard Back Soft TPU Bumper Hybrid Phone (TPU + Polycarbonate with Metal Button | White),288.0,1999.0,86,4.4,36,https://m.media-amazon.com/images/I/51UHO3o8tkL._AC_UL320_.jpg,,False,,False
B092ZTCFMT,"Golden Sand for Poco M3 Pro Back Cover - Rugged Frosted Series Semi Transparent PC Shock Proof TPU Slim Case for Poco M3 Pro 5G Mobile, Frosted Blue",,,,4.7,4,https://m.media-amazon.com/images/I/61Ofvmz7IIS._AC_UL320_.jpg,,False,,False
B0D2HZCHC2,REALCASE Samsung A35 5G Back Cover Case | Heavy Duty PC Hybrid Shock Proof Armor Defender Ring Back Cover Case for Samsung Galaxy A35 5G (Blue),378.0,1499.0,75,4.3,9,https://m.media-amazon.com/images/I/71gU9EAH0bL._AC_UL320_.jpg,,False,,False
B09WXGFLC4,Amazon Brand-Solimo Flip for Motorola Moto G9 (Leather_Brown),229.0,499.0,54,5.0,1,https://m.media-amazon.com/images/I/718k5+5PzvL._AC_UY218_.jpg,,False,"FREE delivery Thu, 13 Mar on first order",True
B08KZCZZZ6,Amazon Brand - Solimo Designer Butterflies UV Printed Soft Back Case Mobile Cover for Nokia 5.3,199.0,499.0,60,4.8,3,https://m.media-amazon.com/images/I/81gAyy5aSdL._AC_UY218_.jpg,,False,"FREE delivery Thu, 13 Mar on first order",True
B0D9M3LNNJ,Pikkme Flip Cover Leather Finish | Inside TPU with Card Pockets | Wallet Stand and Shock Proof | Complete Protection Flip Case for Samsung Galaxy M35 5G (Blue),199.0,999.0,80,4.2,42,https://m.media-amazon.com/images/I/71BObKFUMZL._AC_UY218_.jpg,https://www.amazon.in/Pikkme-Leather-Pockets-Complete-Protection/dp/B0D9M3LNNJ/ref=sr_1_51?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.Gvm2dtPyyMPdm9KVo3ODxMeMjdxcSeM9bsfssMCazE-CwltclClaOMTLVjDFA-6qOo-Y1ZVS1y2vGIUB9ngmOjzQHkHC1uZ_7PfN6Iehe3rY3DADrr2Vw_WPr4Nn-ojtScRq43E6CL2SLBks0GpRupFChqanfjF7UbIoGDareKQiB3gr2T0UauN9E0Oc4bjSj0g4dgyioEeRNz9enm34wzWXIjqo85SLrmmEbxpjxP0.PqrWyotXIizXpxNWuJsSA2bsAD7_T5LK9-eXeZR3eag&dib_tag=se&keywords=mobile+back+cover&qid=1741417135&sprefix=mobile+back+cover%2Caps%2C256&sr=8-51&xpid=MRsRi1WTN-hc0,False,"FREE delivery Mon, 10 Mar on first order",False
B0CDC9KS3Z,"TheGiftKart Crystal Clear Back Cover Case for Samsung Galaxy M34 5G / F34 5G | 360 Degree Protection | Shock Proof Design | Transparent Back Cover Case for Samsung M34 / F34 (PC & TPU, Black Bumper)",149.0,999.0,85,4.2,841,https://m.media-amazon.com/images/I/61ZB+r4Jm6L._AC_UY218_.jpg,https://www.amazon.in/TheGiftKart-Shockproof-Protection-Protective-Transparent/dp/B0CDC9KS3Z/ref=sr_1_52?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.Gvm2dtPyyMPdm9KVo3ODxMeMjdxcSeM9bsfssMCazE-CwltclClaOMTLVjDFA-6qOo-Y1ZVS1y2vGIUB9ngmOjzQHkHC1uZ_7PfN6Iehe3rY3DADrr2Vw_WPr4Nn-ojtScRq43E6CL2SLBks0GpRupFChqanfjF7UbIoGDareKQiB3gr2T0UauN9E0Oc4bjSj0g4dgyioEeRNz9enm34wzWXIjqo85SLrmmEbxpjxP0.PqrWyotXIizXpxNWuJsSA2bsAD7_T5LK9-eXeZR3eag&dib_tag=se&keywords=mobile+back+cover&qid=1741417135&sprefix=mobile+back+cover%2Caps%2C256&sr=8-52&xpid=MRsRi1WTN-hc0,False,"FREE delivery Mon, 10 Mar on first order",False
B0CR12BBKR,"TheGiftKart Shockproof Crystal Clear Back Cover Case for Samsung Galaxy A15 5G | 360 Degree Protection | Protective Design | Transparent Back Cover Case for Samsung A15 5G (PC & TPU, Black Bumper)",199.0,999.0,80,4.3,257,https://m.media-amazon.com/images/I/51xZ1ss+Z-L._AC_UY218_.jpg,https://www.amazon.in/TheGiftKart-Samsung-Galaxy-A15-Transparent/dp/B0CR12BBKR/ref=sr_1_53?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.Gvm2dtPyyMPdm9KVo3ODxMeMjdxcSeM9bsfssMCazE-CwltclClaOMTLVjDFA-6qOo-Y1ZVS1y2vGIUB9ngmOjzQHkHC1uZ_7PfN6Iehe3rY3DADrr2Vw_WPr4Nn-ojtScRq43E6CL2SLBks0GpRupFChqanfjF7UbIoGDareKQiB3gr2T0UauN9E0Oc4bjSj0g4dgyioEeRNz9enm34wzWXIjqo85SLrmmEbxpjxP0.PqrWyotXIizXpxNWuJsSA2bsAD7_T5LK9-eXeZR3eag&dib_tag=se&keywords=mobile+back+cover&qid=1741417135&sprefix=mobile+back+cover%2Caps%2C256&sr=8-53&xpid=MRsRi1WTN-hc0,False,"FREE delivery Mon, 10 Mar on first order",False
B0DNK8ZLTT,WOW IMAGINE Shock Proof Flip Cover Back Case Cover for Redmi A4 5G | Poco C75 5G | 14C 5G | Poco M7 (Flexible | Leather Finish | Card Pockets Wallet & Stand | Blue),199.0,999.0,80,4.4,166,https://m.media-amazon.com/images/I/61+VcFpzfwL._AC_UY218_.jpg,https://www.amazon.in/WOW-IMAGINE-Flexible-Leather-Pockets/dp/B0DNK8ZLTT/ref=sr_1_54?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.Gvm2dtPyyMPdm9KVo3ODxMeMjdxcSeM9bsfssMCazE-CwltclClaOMTLVjDFA-6qOo-Y1ZVS1y2vGIUB9ngmOjzQHkHC1uZ_7PfN6Iehe3rY3DADrr2Vw_WPr4Nn-ojtScRq43E6CL2SLBks0GpRupFChqanfjF7UbIoGDareKQiB3gr2T0UauN9E0Oc4bjSj0g4dgyioEeRNz9enm34wzWXIjqo85SLrmmEbxpjxP0.PqrWyotXIizXpxNWuJsSA2bsAD7_T5LK9-eXeZR3eag&dib_tag=se&keywords=mobile+back+cover&qid=1741417135&sprefix=mobile+back+cover%2Caps%2C256&sr=8-54&xpid=MRsRi1WTN-hc0,False,"FREE delivery Mon, 10 Mar on first order",False
B0C2J4HSV1,WOW Imagine Shock Proof Clear Back Case Mobile Cover for Samsung Galaxy M14 5G (Hard | Hybrid PC + TPU | Full Armour Device & Camera Protection | Black),145.0,999.0,85,4.1,1231,https://m.media-amazon.com/images/I/61XwKKXrDWL._AC_UY218_.jpg,https://www.amazon.in/WOW-Imagine-Mobile-Samsung-Protection/dp/B0C2J4HSV1/ref=sr_1_55?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.Gvm2dtPyyMPdm9KVo3ODxMeMjdxcSeM9bsfssMCazE-CwltclClaOMTLVjDFA-6qOo-Y1ZVS1y2vGIUB9ngmOjzQHkHC1uZ_7PfN6Iehe3rY3DADrr2Vw_WPr4Nn-ojtScRq43E6CL2SLBks0GpRupFChqanfjF7UbIoGDareKQiB3gr2T0UauN9E0Oc4bjSj0g4dgyioEeRNz9enm34wzWXIjqo85SLrmmEbxpjxP0.PqrWyotXIizXpxNWuJsSA2bsAD7_T5LK9-eXeZR3eag&dib_tag=se&keywords=mobile+back+cover&qid=1741417135&sprefix=mobile+back+cover%2Caps%2C256&sr=8-55&xpid=MRsRi1WTN-hc0,False,"FREE delivery Mon, 10 Mar on first order",False
B08NZPTTBY,SHINESTAR Samsung Galaxy M31 / F41 / M31 Prime Back Cover Case | Ultra Thin 360 Degree Protection Crystal Clear Tranparent Bumper Back Cover Case for Samsung Galaxy M31 / F41 / M31 Prime - Black,239.0,999.0,76,3.8,91,https://m.media-amazon.com/images/I/61vxovxTcVL._AC_UY218_.jpg,https://www.amazon.in/SHINESTAR-Cover-Samsung-Galaxy-Plastic/dp/B08NZPTTBY/ref=sr_1_56?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.Gvm2dtPyyMPdm9KVo3ODxMeMjdxcSeM9bsfssMCazE-CwltclClaOMTLVjDFA-6qOo-Y1ZVS1y2vGIUB9ngmOjzQHkHC1uZ_7PfN6Iehe3rY3DADrr2Vw_WPr4Nn-ojtScRq43E6CL2SLBks0GpRupFChqanfjF7UbIoGDareKQiB3gr2T0UauN9E0Oc4bjSj0g4dgyioEeRNz9enm34wzWXIjqo85SLrmmEbxpjxP0.PqrWyotXIizXpxNWuJsSA2bsAD7_T5LK9-eXeZR3eag&dib_tag=se&keywords=mobile+back+cover&qid=1741417135&sprefix=mobile+back+cover%2Caps%2C256&sr=8-56&xpid=MRsRi1WTN-hc0,False,"FREE delivery Mon, 10 Mar on first order",False
B0CC8YGMKZ,TheGiftKart TPU Rugged Shockproof Back Cover Case | Total Camera Protection | Anti-Fingerprint Finish | Stylish Design|360 Degree Protection Back Cover for Samsung M34 5G / F34 5G (Black),149.0,999.0,85,4.3,983,https://m.media-amazon.com/images/I/61YQ9FjqwZL._AC_UY218_.jpg,https://www.amazon.in/TheGiftKart-Shockproof-Samsung-Protection-Stylish/dp/B0CC8YGMKZ/ref=sr_1_57?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.Gvm2dtPyyMPdm9KVo3ODxMeMjdxcSeM9bsfssMCazE-CwltclClaOMTLVjDFA-6qOo-Y1ZVS1y2vGIUB9ngmOjzQHkHC1uZ_7PfN6Iehe3rY3DADrr2Vw_WPr4Nn-ojtScRq43E6CL2SLBks0GpRupFChqanfjF7UbIoGDareKQiB3gr2T0UauN9E0Oc4bjSj0g4dgyioEeRNz9enm34wzWXIjqo85SLrmmEbxpjxP0.PqrWyotXIizXpxNWuJsSA2bsAD7_T5LK9-eXeZR3eag&dib_tag=se&keywords=mobile+back+cover&qid=1741417135&sprefix=mobile+back+cover%2Caps%2C256&sr=8-57&xpid=MRsRi1WTN-hc0,False,"FREE delivery Mon, 10 Mar on first order",False
B0DGGNWSM2,CEDO Samsung Galaxy A35 (5G) Back Cover | Camera Bump Protection & Inner Velvet Fabric Lining | Ultra Slim Matte Soft Rubberised Case Cover (Blue),149.0,999.0,85,4.1,48,https://m.media-amazon.com/images/I/61MTU1o+EGL._AC_UY218_.jpg,https://www.amazon.in/CEDO-Samsung-Galaxy-Protection-Rubberised/dp/B0DGGNWSM2/ref=sr_1_58?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.Gvm2dtPyyMPdm9KVo3ODxMeMjdxcSeM9bsfssMCazE-CwltclClaOMTLVjDFA-6qOo-Y1ZVS1y2vGIUB9ngmOjzQHkHC1uZ_7PfN6Iehe3rY3DADrr2Vw_WPr4Nn-ojtScRq43E6CL2SLBks0GpRupFChqanfjF7UbIoGDareKQiB3gr2T0UauN9E0Oc4bjSj0g4dgyioEeRNz9enm34wzWXIjqo85SLrmmEbxpjxP0.PqrWyotXIizXpxNWuJsSA2bsAD7_T5LK9-eXeZR3eag&dib_tag=se&keywords=mobile+back+cover&qid=1741417135&sprefix=mobile+back+cover%2Caps%2C256&sr=8-58&xpid=MRsRi1WTN-hc0,False,"FREE delivery Mon, 10 Mar on first order",False
B085WRQGLS,Pikkme Oppo A31 Flip Case | Vintage Leather Finish | Inside TPU with Card Pockets | Wallet Stand and Shock Proof | Magnetic Closing | Flip Cover for Oppo A31 (Brown),199.0,999.0,80,4.2,1740,https://m.media-amazon.com/images/I/71gvPk3frWL._AC_UY218_.jpg,,False,"FREE delivery Mon, 10 Mar on first order",True
B08JWQZR31,Pikkme Samsung Galaxy M02s / F02s / A02s Flip Case Leather Finish | Inside TPU with Card Pockets | Wallet Stand and Shock Proof | Magnetic Closing | Complete Protection Flip Cover (Blue),199.0,999.0,80,4.1,190,https://m.media-amazon.com/images/I/61MlPIyPMXL._AC_UY218_.jpg,,False,"FREE delivery Sat, 15 Mar on first order",True
B0CPSQJWBK,"Urban Armor Gear Thermoplastic Polyurethane Monarch Pro Rugged Heavy Duty Shockproof Protective Case/Cover Designed For Galaxy S24 5G (6.2-Inch) 2024,Magnetic Charging Compatible - Kevlar Black",7599.0,9999.0,24,4.5,145,https://m.media-amazon.com/images/I/71VEw2fEejL._AC_UL320_.jpg,,True,,False
B0CZX9R2YQ,naykodi Thermoplastic Polyurethane Ultra-Hybrid Magnetic Case Cover With Built In Magnets Compatible With Magsafe For iPhone 12 Pro Max (Black),299.0,999.0,70,4.0,113,https://m.media-amazon.com/images/I/61pNdrFh3hL._AC_UL320_.jpg,,False,,False
B0CDC9KS3Z,"TheGiftKart Crystal Clear Back Cover Case for Samsung Galaxy M34 5G / F34 5G | 360 Degree Protection | Shock Proof Design | Transparent Back Cover Case for Samsung M34 / F34 (PC & TPU, Black Bumper)",149.0,999.0,85,4.2,841,https://m.media-amazon.com/images/I/61ZB+r4Jm6L._AC_UL320_.jpg,,False,,False
B07PR265MT,BounceBack Rubber Shock Proof Ring Stand Back Cover Case Designed For Samsung Galaxy M10 - Jet Blue - Blue,,,,4.1,604,https://m.media-amazon.com/images/I/611CAmlj8hL._AC_UL320_.jpg,,False,,False
B08F9MG6BL,"REALCASE Deer Fabric Back Cover Case for Samsung Galaxy A21s, Fully Protective Washable Hand Stitching Cloth TPU Bumper Back (Samsung Galaxy A21S, D-Black)",283.0,999.0,72,4.0,1854,https://m.media-amazon.com/images/I/41-fG7i+vSL._AC_UL320_.jpg,,False,,False
B0D97V7ZYF,Fashionury Shockproof Crystar Clear Back Case Cover for Samsung Galaxy M35 5G | Transparent Back Cover | Raised Bumps for Camera & Screen Protection for Samsung Galaxy M35 5G,149.0,549.0,73,4.0,225,https://m.media-amazon.com/images/I/51M4-iULveL._AC_UY218_.jpg,https://www.amazon.in/Fashionury-Shockproof-Crystar-Transparent-Protection/dp/B0D97V7ZYF/ref=sr_1_61?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.Gvm2dtPyyMPdm9KVo3ODxMeMjdxcSeM9bsfssMCazE-CwltclClaOMTLVjDFA-6qOo-Y1ZVS1y2vGIUB9ngmOjzQHkHC1uZ_7PfN6Iehe3rY3DADrr2Vw_WPr4Nn-ojtScRq43E6CL2SLBks0GpRupFChqanfjF7UbIoGDareKQiB3gr2T0UauN9E0Oc4bjSj0g4dgyioEeRNz9enm34wzWXIjqo85SLrmmEbxpjxP0.PqrWyotXIizXpxNWuJsSA2bsAD7_T5LK9-eXeZR3eag&dib_tag=se&keywords=mobile+back+cover&qid=1741417135&sprefix=mobile+back+cover%2Caps%2C256&sr=8-61&xpid=MRsRi1WTN-hc0,False,"FREE delivery Mon, 10 Mar on first order",False
B0DRJPYR4L,Zapcase Back Case Cover for Samsung Galaxy A55 5G | Compatible for Samsung Galaxy A55 5G Back Case Cover | Compatible with MagSafe | Scratch-Resistant Back Case Cover | Clear,279.0,899.0,69,4.0,70,https://m.media-amazon.com/images/I/81MayBvfBgL._AC_UY218_.jpg,https://www.amazon.in/Zapcase-Samsung-Compatible-MagSafe-Scratch-Resistant/dp/B0DRJPYR4L/ref=sr_1_62?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.Gvm2dtPyyMPdm9KVo3ODxMeMjdxcSeM9bsfssMCazE-CwltclClaOMTLVjDFA-6qOo-Y1ZVS1y2vGIUB9ngmOjzQHkHC1uZ_7PfN6Iehe3rY3DADrr2Vw_WPr4Nn-ojtScRq43E6CL2SLBks0GpRupFChqanfjF7UbIoGDareKQiB3gr2T0UauN9E0Oc4bjSj0g4dgyioEeRNz9enm34wzWXIjqo85SLrmmEbxpjxP0.PqrWyotXIizXpxNWuJsSA2bsAD7_T5LK9-eXeZR3eag&dib_tag=se&keywords=mobile+back+cover&qid=1741417135&sprefix=mobile+back+cover%2Caps%2C256&sr=8-62&xpid=MRsRi1WTN-hc0,False,"FREE delivery Mon, 10 Mar on first order",False
B0DKJJHLTS,"GoldKart Flip Back Cover Case for Samsung Galaxy M05 / A05 / F05 | Dual-Color Leather Finish | Inbuilt Stand & Pockets | Flip Cover for Samsung Galaxy M05 / A05 / F05 (Faux Leather, Brown)",278.0,999.0,72,4.0,41,https://m.media-amazon.com/images/I/71Vlkwb-YCL._AC_UY218_.jpg,https://www.amazon.in/GoldKart-Samsung-Dual-Color-Leather-Inbuilt/dp/B0DKJJHLTS/ref=sr_1_63?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.Gvm2dtPyyMPdm9KVo3ODxMeMjdxcSeM9bsfssMCazE-CwltclClaOMTLVjDFA-6qOo-Y1ZVS1y2vGIUB9ngmOjzQHkHC1uZ_7PfN6Iehe3rY3DADrr2Vw_WPr4Nn-ojtScRq43E6CL2SLBks0GpRupFChqanfjF7UbIoGDareKQiB3gr2T0UauN9E0Oc4bjSj0g4dgyioEeRNz9enm34wzWXIjqo85SLrmmEbxpjxP0.PqrWyotXIizXpxNWuJsSA2bsAD7_T5LK9-eXeZR3eag&dib_tag=se&keywords=mobile+back+cover&qid=1741417135&sprefix=mobile+back+cover%2Caps%2C256&sr=8-63&xpid=MRsRi1WTN-hc0,False,"FREE delivery Tue, 11 Mar on first order",False
B0DK3RXJSB,Amazon Brand - Solimo for Redmi Note 13 5G (2023) Premium Transparent Soft Silicon Crystal Clear Back Cover [Transparent],99.0,249.0,60,4.0,21,https://m.media-amazon.com/images/I/61DNq-8k4uL._AC_UY218_.jpg,https://www.amazon.in/Amazon-Brand-Premium-Transparent-Silicon/dp/B0DK3RXJSB/ref=sr_1_64?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.Gvm2dtPyyMPdm9KVo3ODxMeMjdxcSeM9bsfssMCazE-CwltclClaOMTLVjDFA-6qOo-Y1ZVS1y2vGIUB9ngmOjzQHkHC1uZ_7PfN6Iehe3rY3DADrr2Vw_WPr4Nn-ojtScRq43E6CL2SLBks0GpRupFChqanfjF7UbIoGDareKQiB3gr2T0UauN9E0Oc4bjSj0g4dgyioEeRNz9enm34wzWXIjqo85SLrmmEbxpjxP0.PqrWyotXIizXpxNWuJsSA2bsAD7_T5LK9-eXeZR3eag&dib_tag=se&keywords=mobile+back+cover&qid=1741417135&sprefix=mobile+back+cover%2Caps%2C256&sr=8-64&xpid=MRsRi1WTN-hc0,False,"FREE delivery Mon, 10 Mar on first order",False
B0DP78V5V9,"Fashionury Designer Soft Back Cover Case Compatible for Samsung A16 5G, Printed,Transparent,Flexible, Silicon for Samsung Galaxy A16 5G -D3164",149.0,549.0,73,3.8,4,https://m.media-amazon.com/images/I/61PTRXKUlKL._AC_UY218_.jpg,https://www.amazon.in/Fashionury-Samsung-A16-Transparent-Galaxy/dp/B0DP78V5V9/ref=sr_1_65?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.Gvm2dtPyyMPdm9KVo3ODxMeMjdxcSeM9bsfssMCazE-CwltclClaOMTLVjDFA-6qOo-Y1ZVS1y2vGIUB9ngmOjzQHkHC1uZ_7PfN6Iehe3rY3DADrr2Vw_WPr4Nn-ojtScRq43E6CL2SLBks0GpRupFChqanfjF7UbIoGDareKQiB3gr2T0UauN9E0Oc4bjSj0g4dgyioEeRNz9enm34wzWXIjqo85SLrmmEbxpjxP0.PqrWyotXIizXpxNWuJsSA2bsAD7_T5LK9-eXeZR3eag&dib_tag=se&keywords=mobile+back+cover&qid=1741417135&sprefix=mobile+back+cover%2Caps%2C256&sr=8-65&xpid=MRsRi1WTN-hc0,False,"FREE delivery Mon, 10 Mar on first order",False
